,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cab_num
7996,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,25,1,0,3978,0,266,597,1,280
7997,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,39,0,0,0,0,0,0,1,334
7998,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,40,0,0,0,0,0,0,1,334
7999,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27,1,3,952,208,951,0,0,548
8000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1758
8001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,18,0,0,0,0,0,0,1,1758
8002,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,18,0,0,0,0,0,0,1,1391
8003,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,29,0,0,0,0,0,0,0,1375
8004,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22,0,3,214,0,0,591,0,1392
8005,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,34,0,0,3636,0,70,27,1,88
8006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,19,0,0,0,0,0,0,0,1377
8007,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26,0,5757,0,206,0,0,0,1651
8008,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,33,0,0,739,0,140,6901,0,89
8009,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,34,0,10,4,1,0,791,1,1652
8010,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,1,1378
8011,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,40,0,0,0,0,0,0,1,1653
8012,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,53,0,1042,0,2,1,11,0,258
8013,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,8,0,0,0,0,0,0,1,1653
8014,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,54,0,1763,0,11,0,0,0,1653
8015,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,29,0,0,0,0,0,0,1,1653
8016,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,56,0,0,0,0,0,0,1,1654
8017,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,21,0,4,3,149,17,442,0,1379
8018,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,25,1,0,0,0,0,0,1,323
8019,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,33,0,0,0,0,0,0,1,323
8020,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22,0,4,0,72,21,600,0,1655
8021,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,50,0,748,164,269,0,0,0,259
8022,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,24,0,0,0,396,256,1482,0,550
8023,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,25,0,637,0,89,312,2,0,1763
8024,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,59,0,0,0,0,0,0,1,562
8025,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,26,0,6,728,0,1273,1116,0,267
8026,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,19,0,0,1406,0,4199,2123,0,268
8027,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,37,0,210,3,601,1,68,0,1381
8028,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,22,0,0,0,0,0,0,1,551
8029,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,44,0,0,0,0,0,0,1,284
8030,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,25,0,0,0,0,0,0,1,284
8031,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,23,0,0,0,0,0,0,1,1382
8032,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,1,1394
8033,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,39,0,0,0,0,0,0,1,1394
8034,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,26,0,12,71,0,103,624,0,82
8035,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,547,145,5,0,9,0,1383
8036,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,1396
8037,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,21,0,10,1028,3,2519,0,0,1396
8038,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,24,0,0,0,0,0,0,0,1396
8039,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,18,0,0,0,0,0,0,0,82
8040,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,37,0,50,0,343,2205,0,0,1765
8041,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,21,0,0,0,0,0,0,1,1765
8042,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,67,0,0,82,0,2279,293,0,324
8043,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,28,0,0,0,0,0,0,1,82
8044,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,1,324
8045,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,26,0,0,226,0,436,4051,0,324
8046,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,33,0,0,0,0,0,0,1,324
8047,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,0,1386
8048,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,0,13,221,0,1154,0,0,1658
8049,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26,0,0,0,148,551,89,0,563
8050,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,21,0,0,2202,9,71,100,1,1387
8051,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27,0,0,0,2,994,0,0,564
8052,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,15,0,0,0,0,0,0,1,1398
8053,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,24,0,2,644,0,0,0,0,1766
8054,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,31,0,4,9,870,0,0,0,1399
8055,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,0,1,1388
8056,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,23,0,4,3,1785,0,0,1,1400
8057,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,50,0,0,0,117,712,0,1,565
8058,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,13,0,0,0,0,0,0,1,1389
8059,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,43,0,27,0,797,830,161,0,1767
8060,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,20,0,0,0,0,0,0,1,1767
8061,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21,0,11,1475,0,0,0,1,1768
8062,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18,0,0,694,0,0,1370,0,336
8063,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,1,336
8064,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,47,0,187,268,977,3441,236,0,566
8065,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,35,1,1234,35,7,0,0,0,1659
8066,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,9,731,85,0,537,0,82
8067,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,46,0,135,0,0,0,928,0,1661
8068,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,1390
8069,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,26,0,1,0,1,15,854,0,1770
8070,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,49,0,0,18,0,0,686,0,1664
8071,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,28,0,0,0,0,0,0,1,1391
8072,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,37,0,0,0,0,0,0,0,553
8073,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17,0,2,33,97,553,0,0,1665
8074,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,38,0,1739,0,0,83,0,0,1392
8075,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18,0,224,0,0,0,1384,0,554
8076,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,55,0,0,0,0,0,0,1,1772
8077,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,28,0,0,0,0,0,0,1,1773
8078,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,25,0,987,0,6221,141,0,1,1773
8079,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,17,0,330,1,967,0,0,0,555
8080,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,22,0,0,0,0,0,0,0,1402
8081,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,1402
8082,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,1402
8083,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,21,0,0,0,0,0,0,0,567
8084,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24,0,1455,2207,163,2354,0,0,260
8085,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,50,0,133,0,525,0,31,0,1666
8086,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,1667
8087,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19,0,1146,0,3,0,0,0,1667
8088,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,22,0,0,0,0,0,0,1,1667
8089,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,20,0,0,4,0,0,625,0,1774
8090,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18,0,2048,0,2,848,0,0,1775
8091,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27,0,20,0,11,0,848,0,1668
8092,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,0,0,0,0,1972,0,1668
8093,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,23,0,1,26,1908,318,0,1,1776
8094,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,48,0,0,0,0,0,0,1,325
8095,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,32,0,0,1285,0,3030,334,0,325
8096,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,55,0,0,0,0,0,0,1,325
8097,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,49,0,3,1108,2,5775,1964,0,325
8098,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,15,0,0,0,0,0,0,1,1404
8099,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,50,0,0,0,0,0,0,1,1393
8100,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,35,0,777,0,23,0,61,0,1779
8101,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,29,0,0,4455,0,1663,4435,0,103
8102,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,1,0,1298,0,1841,1547,0,103
8103,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,29,1,0,0,0,0,0,1,103
8104,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,39,0,200,0,1083,65,0,1,1780
8105,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,49,0,0,1,1364,226,0,1,568
8106,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,39,0,345,0,848,0,116,0,1673
8107,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19,0,125,556,23,0,0,1,1781
8108,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19,0,886,0,0,1587,12,0,1675
8109,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14,0,450,4791,896,0,0,1,1394
8110,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,40,0,0,0,0,0,0,1,82
8111,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,40,0,909,0,0,0,0,0,1395
8112,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20,0,733,0,455,0,0,0,1676
8113,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,6,0,0,0,0,0,0,1,1783
8114,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,41,0,806,16,125,1008,0,0,269
8115,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37,0,0,0,0,0,0,0,556
8116,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,31,0,949,0,22,0,0,0,1677
8117,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,1397
8118,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,55,0,506,0,456,0,0,0,1677
8119,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,16,0,0,0,0,0,0,1,1398
8120,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,29,0,1,764,1,265,1539,1,90
8121,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,40,0,21,155,0,267,0,0,1406
8122,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,1,285
8123,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21,0,4924,0,49,2,0,0,1784
8124,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,25,0,0,0,0,0,0,1,281
8125,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44,0,0,971,700,0,0,0,1786
8126,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,34,0,368,499,1729,0,2,0,1787
8127,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1787
8128,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1787
8129,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,42,0,51,6,87,21,404,0,1679
8130,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18,0,1,1,0,226,488,0,1788
8131,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,21,0,0,0,0,0,0,1,1400
8132,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,594,95,0,1,1680
8133,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27,0,0,0,0,595,0,0,1681
8134,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,18,0,0,0,0,0,0,0,1409
8135,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,27,0,0,0,0,0,0,1,1410
8136,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,13,0,0,0,0,0,0,1,1411
8137,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,1411
8138,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,8,0,0,0,0,0,0,0,1411
8139,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,40,0,76,0,1169,0,64,1,1683
8140,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,35,0,0,0,0,0,0,1,326
8141,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13,0,217,7,928,0,728,0,1684
8142,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,19,0,203,0,172,1460,151,0,1789
8143,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44,0,84,0,308,0,1179,0,1685
8144,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,36,0,0,0,0,0,0,1,1686
8145,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,29,0,2239,0,146,0,0,0,264
8146,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,28,0,679,0,0,0,0,0,1413
8147,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,36,0,0,98,456,277,70,0,1687
8148,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24,0,312,227,50,0,0,0,1688
8149,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,14,0,0,0,0,0,0,1,1792
8150,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,50,0,1584,0,36,104,0,1,270
8151,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,20,0,426,0,220,2,0,0,1793
8152,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,38,0,139,9,0,0,582,0,1689
8153,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,33,1,0,3076,0,3,994,0,104
8154,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,54,0,0,1821,2370,949,46,0,104
8155,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,1,104
8156,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,23,0,0,247,1063,36,0,1,1690
8157,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,65,0,0,0,0,0,0,1,337
8158,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,51,0,0,0,0,0,0,0,558
8159,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,36,0,2002,0,10,87,0,0,558
8160,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,38,0,32,1163,0,52,1935,0,1794
8161,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,28,0,34,0,0,0,658,0,1797
8162,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,32,0,258,500,3,15,128,1,1798
8163,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,55,0,694,0,1,87,0,0,1416
8164,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,0,1254,0,45,0,0,0,1798
8165,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,38,0,647,23,1,0,0,0,1798
8166,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,18,0,0,0,0,0,0,1,1416
8167,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,32,0,0,0,0,0,0,0,1416
8168,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44,0,266,3,2,0,748,0,82
8169,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,62,0,0,592,164,0,0,1,1416
8170,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,66,0,354,2639,0,1180,0,0,559
8171,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20,0,0,7759,18,4925,12685,0,559
8172,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19,0,193,251,0,165,0,0,1691
8173,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27,0,22,226,0,0,633,0,1406
8174,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,25,0,0,0,707,1,0,1,1417
8175,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,20,0,227,0,1,0,707,0,1799
8176,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,18,0,0,0,0,0,0,1,1800
8177,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,20,0,0,2,289,976,0,1,1800
8178,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,14,0,0,0,0,0,0,1,91
8179,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,49,0,0,3853,0,245,178,1,91
8180,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,49,0,4,44,1401,1043,0,0,91
8181,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,19,0,179,16,246,280,0,0,1802
8182,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,53,0,1613,0,0,0,7,0,570
8183,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31,0,947,83,19,0,0,0,562
8184,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18,0,24,753,0,0,0,0,1804
8185,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,124,4,471,0,1694
8186,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,35,0,2758,0,1,0,0,0,272
8187,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27,0,0,0,0,545,89,0,1805
8188,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,38,0,22,9,40,732,0,0,1805
8189,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,0,0,0,9,69,1157,0,1805
8190,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,22,0,151,0,613,6,0,0,1408
8191,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,38,0,0,0,0,0,0,1,265
8192,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28,0,1,1484,210,0,5,1,1409
8193,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25,0,520,0,139,0,77,0,1695
8194,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,45,0,74,0,0,1130,22,0,1695
8195,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22,0,804,0,0,0,0,0,1696
8196,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30,0,32,180,497,0,99,1,1410
8197,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,25,0,0,0,0,0,0,1,1697
8198,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,24,0,0,0,0,0,0,1,1807
8199,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44,0,1,0,2080,11,0,1,1700
8200,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,1808
8201,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1808
8202,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,0,476,14,0,328,8,0,82
8203,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,37,0,0,0,11,1028,7,0,1808
8204,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,15,0,0,912,82,5,0,0,1808
8205,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1808
8206,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17,0,0,810,66,0,0,1,1808
8207,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,58,0,0,805,3,3,0,0,1421
8208,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,1,339
8209,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,53,0,0,1127,0,3939,0,0,82
8210,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,29,0,257,0,782,8,3,0,274
8211,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,24,0,0,0,0,0,0,1,1412
8212,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40,0,0,0,286,6,570,1,574
8213,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,21,0,2,0,0,634,0,0,1413
8214,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,30,0,0,114,0,726,67,0,1414
8215,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,20,0,0,91,2,623,93,0,1415
8216,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,20,0,0,0,0,0,0,1,1701
8217,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,18,0,697,0,25,0,61,0,276
8218,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,36,0,0,0,0,0,0,1,276
8219,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,20,0,874,0,80,0,0,0,1810
8220,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,1422
8221,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,59,0,0,0,0,0,0,1,284
8222,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,20,0,11,0,0,843,0,0,1416
8223,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1417
8224,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,0,0,565,0,35,188,1,576
8225,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,25,0,698,4978,0,146,0,1,277
8226,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,20,0,0,571,82,0,0,0,1812
8227,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,22,0,0,0,637,0,50,1,563
8228,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,1,1418
8229,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14,0,588,144,1,0,168,0,1704
8230,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1418
8231,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,1418
8232,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,37,0,63,0,0,0,661,0,1704
8233,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14,0,0,1427,148,0,7,1,1704
8234,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,34,0,14,748,0,41,0,1,1704
8235,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,1,1418
8236,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18,0,0,3,110,588,0,0,1705
8237,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27,0,1771,0,242,0,37,0,1706
8238,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,19,0,0,0,855,11,42,1,1419
8239,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,37,0,10,557,51,83,0,0,1707
8240,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,29,0,0,0,0,0,0,1,266
8241,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,37,0,570,0,7,107,0,0,1815
